i,box_h,pred,conf,illegible,face_px_det,face_px_geo,anchor,face,face_usable
2322,101.0,36,0.1623,False,0.0,11.222222222222221,False,False,False
2323,107.0,20,0.2749,False,0.0,11.888888888888888,False,False,False
2324,116.0,11,0.5003,False,0.0,12.888888888888888,False,False,False
2325,101.0,20,0.4257,False,0.0,11.222222222222221,False,False,False
2326,117.0,23,0.3169,False,0.0,13.0,False,False,False
2327,101.0,20,0.3544,False,0.0,11.222222222222221,False,False,False
2328,114.0,23,0.2593,False,0.0,12.666666666666666,False,False,False
2329,104.0,11,0.3799,False,0.0,11.555555555555555,False,False,False
2330,113.0,11,0.1976,False,0.0,12.555555555555555,False,False,False
2331,112.0,11,0.4969,False,0.0,12.444444444444443,False,False,False
2332,106.0,-1,0.2674,True,0.0,11.777777777777777,False,False,False
2333,106.0,11,0.1432,False,0.0,11.777777777777777,False,False,False
2334,100.0,11,0.4456,False,0.0,11.11111111111111,False,False,False
2335,115.0,1,0.3593,False,0.0,12.777777777777777,False,False,False
2336,975.0,11,0.5582,False,331.3333333333333,108.33333333333333,False,True,True
2337,978.0,11,0.4841,False,286.6666666666667,108.66666666666666,False,True,True
2338,988.0,11,0.3746,False,306.0,109.77777777777777,False,True,True
2339,978.0,11,0.49,False,363.6666666666667,108.66666666666666,False,True,True
2340,971.0,11,0.4368,False,384.3333333333333,107.88888888888889,False,True,True
2341,973.0,11,0.332,False,373.6666666666667,108.1111111111111,False,True,True
2342,962.0,10,0.2287,False,403.0,106.88888888888889,False,True,True
2343,953.0,10,0.2161,False,305.6666666666667,105.88888888888889,False,True,True
2344,948.0,11,0.1432,False,294.6666666666667,105.33333333333333,False,True,True
2345,947.0,10,0.225,False,349.0,105.22222222222221,False,True,True
2346,955.0,10,0.2624,False,326.0,106.1111111111111,False,True,True
2347,956.0,10,0.1279,False,67.33333333333333,106.22222222222221,False,True,True
2348,953.0,11,0.2302,False,83.0,105.88888888888889,False,True,True
2349,946.0,11,0.146,False,34.666666666666664,105.1111111111111,False,True,False
2350,128.0,1,0.3275,False,0.0,14.222222222222221,False,False,False
2351,970.0,11,0.3803,False,0.0,107.77777777777777,False,False,False
2352,165.0,-1,0.7334,True,0.0,18.333333333333332,False,False,False
2353,996.0,11,0.3144,False,66.33333333333333,110.66666666666666,False,True,True
2354,505.0,10,0.1842,False,0.0,56.11111111111111,False,False,False
2355,520.0,8,0.6506,False,17.333333333333332,57.77777777777777,False,True,False
2356,281.0,5,0.1685,False,0.0,31.22222222222222,False,False,False
2357,532.0,20,0.3424,False,87.66666666666667,59.11111111111111,False,True,True
2358,487.0,10,0.2586,False,0.0,54.11111111111111,False,False,False
2359,522.0,5,0.4528,False,24.666666666666668,58.0,False,True,False
2360,652.0,5,0.3083,False,0.0,72.44444444444444,False,False,False
2361,495.0,10,0.1341,False,65.0,55.0,False,True,True
2362,183.0,10,0.4211,False,0.0,20.333333333333332,False,False,False
2363,510.0,10,0.3129,False,23.0,56.666666666666664,False,True,False
2364,526.0,8,0.4854,False,27.333333333333332,58.44444444444444,False,True,False
2365,279.0,5,0.2013,False,24.333333333333332,31.0,False,True,False
2366,543.0,10,0.4862,False,0.0,60.33333333333333,False,False,False
2367,487.0,10,0.2448,False,42.666666666666664,54.11111111111111,False,True,False
2368,512.0,5,0.4178,False,39.333333333333336,56.888888888888886,False,True,False
2369,519.0,10,0.5506,False,64.33333333333333,57.666666666666664,False,True,True
2370,643.0,5,0.2564,False,0.0,71.44444444444444,False,False,False
2371,585.0,9,0.1312,False,0.0,65.0,False,False,False
2372,288.0,36,0.6822,False,0.0,32.0,False,False,False
2373,465.0,9,0.3605,False,0.0,51.666666666666664,False,False,False
2374,343.0,9,0.6735,False,37.666666666666664,38.11111111111111,False,True,False
2375,333.0,9,0.3667,False,0.0,37.0,False,False,False
2376,413.0,9,0.3018,False,0.0,45.888888888888886,False,False,False
2377,282.0,23,0.1428,False,39.0,31.333333333333332,False,True,False
2378,474.0,20,0.4608,False,0.0,52.666666666666664,False,False,False
2379,580.0,25,0.2143,False,0.0,64.44444444444444,False,False,False
2380,331.0,9,0.2692,False,0.0,36.77777777777778,False,False,False
2381,410.0,9,0.1963,False,0.0,45.55555555555555,False,False,False
2382,328.0,9,0.517,False,0.0,36.44444444444444,False,False,False
2383,295.0,22,0.4325,False,0.0,32.77777777777778,False,False,False
2384,121.0,-1,0.7721,True,0.0,13.444444444444443,False,False,False
2385,153.0,23,0.3768,False,0.0,17.0,False,False,False
2386,564.0,6,0.2459,False,32.333333333333336,62.666666666666664,False,True,False
2387,521.0,20,0.7963,False,18.0,57.888888888888886,True,True,False
2388,435.0,20,0.1915,False,18.0,48.33333333333333,False,True,False
2389,287.0,36,0.5594,False,0.0,31.888888888888886,False,False,False
2390,328.0,-1,0.4263,True,0.0,36.44444444444444,False,False,False
2391,314.0,9,0.2289,False,15.666666666666666,34.888888888888886,False,True,False
2392,121.0,-1,0.8862,True,16.666666666666668,13.444444444444443,False,True,False
2393,100.0,10,0.2517,False,16.0,11.11111111111111,False,True,False
2394,279.0,10,0.1678,False,30.0,31.0,False,True,False
2395,301.0,20,0.2105,False,30.666666666666668,33.44444444444444,False,True,False
2396,190.0,23,0.4225,False,0.0,21.11111111111111,False,False,False
2397,560.0,5,0.1166,False,36.333333333333336,62.22222222222222,False,True,False
2398,443.0,10,0.1802,False,0.0,49.22222222222222,False,False,False
2399,520.0,20,0.8081,False,19.0,57.77777777777777,True,True,False
2400,313.0,9,0.4958,False,0.0,34.77777777777778,False,False,False
2401,294.0,36,0.5381,False,0.0,32.666666666666664,False,False,False
2402,354.0,9,0.3923,False,0.0,39.33333333333333,False,False,False
2403,122.0,-1,0.6785,True,13.0,13.555555555555555,False,True,False
2404,331.0,-1,0.1509,True,36.666666666666664,36.77777777777778,False,True,False
2405,109.0,9,0.214,False,15.666666666666666,12.11111111111111,False,True,False
2406,177.0,10,0.2218,False,0.0,19.666666666666664,False,False,False
2407,451.0,10,0.1671,False,0.0,50.11111111111111,False,False,False
2408,557.0,5,0.1411,False,0.0,61.888888888888886,False,False,False
2409,519.0,20,0.8473,False,0.0,57.666666666666664,True,False,False
2410,360.0,9,0.609,False,0.0,40.0,False,False,False
2411,293.0,36,0.4399,False,15.333333333333334,32.55555555555556,False,True,False
2412,311.0,9,0.2606,False,0.0,34.55555555555556,False,False,False
2413,120.0,-1,0.7669,True,14.0,13.333333333333332,False,True,False
2414,106.0,10,0.1837,False,14.666666666666666,11.777777777777777,False,True,False
2415,455.0,11,0.1658,False,0.0,50.55555555555555,False,False,False
2416,519.0,20,0.7878,False,0.0,57.666666666666664,True,False,False
2417,554.0,14,0.1513,False,0.0,61.55555555555555,False,False,False
2418,275.0,36,0.7365,False,14.666666666666666,30.555555555555554,True,True,False
2419,310.0,9,0.2768,False,0.0,34.44444444444444,False,False,False
2420,334.0,9,0.2736,False,0.0,37.11111111111111,False,False,False
2421,120.0,-1,0.8425,True,16.0,13.333333333333332,False,True,False
2422,198.0,-1,0.4289,True,0.0,22.0,False,False,False
2423,453.0,20,0.1481,False,0.0,50.33333333333333,False,False,False
2424,520.0,20,0.807,False,0.0,57.77777777777777,True,False,False
2425,551.0,5,0.1042,False,0.0,61.22222222222222,False,False,False
2426,335.0,-1,0.5045,True,0.0,37.22222222222222,False,False,False
2427,312.0,10,0.3856,False,0.0,34.666666666666664,False,False,False
2428,276.0,36,0.6009,False,17.333333333333332,30.666666666666664,False,True,False
2429,119.0,-1,0.7143,True,13.666666666666666,13.222222222222221,False,True,False
2430,452.0,10,0.1888,False,0.0,50.22222222222222,False,False,False
2431,547.0,6,0.1241,False,34.333333333333336,60.77777777777777,False,True,False
2432,516.0,20,0.8031,False,0.0,57.33333333333333,True,False,False
2433,327.0,-1,0.3845,True,0.0,36.33333333333333,False,False,False
2434,308.0,9,0.5213,False,16.666666666666668,34.22222222222222,False,True,False
2435,272.0,36,0.7304,False,15.333333333333334,30.22222222222222,True,True,False
2436,122.0,-1,0.6556,True,0.0,13.555555555555555,False,False,False
2437,334.0,-1,0.1689,True,33.666666666666664,37.11111111111111,False,True,False
2438,186.0,10,0.3166,False,0.0,20.666666666666664,False,False,False
2439,444.0,10,0.1968,False,0.0,49.33333333333333,False,False,False
2440,547.0,5,0.1511,False,0.0,60.77777777777777,False,False,False
2441,515.0,20,0.8188,False,16.0,57.22222222222222,True,True,False
2442,307.0,9,0.4571,False,15.0,34.11111111111111,False,True,False
2443,274.0,36,0.307,False,0.0,30.444444444444443,False,False,False
2444,339.0,9,0.7772,False,0.0,37.666666666666664,True,False,False
2445,121.0,-1,0.4427,True,14.0,13.444444444444443,False,True,False
2446,287.0,9,0.3359,False,0.0,31.888888888888886,False,False,False
2447,447.0,10,0.1881,False,0.0,49.666666666666664,False,False,False
2448,547.0,6,0.325,False,31.666666666666668,60.77777777777777,False,True,False
2449,516.0,20,0.8211,False,16.666666666666668,57.33333333333333,True,True,False
2450,340.0,9,0.677,False,0.0,37.77777777777778,False,False,False
2451,277.0,36,0.2767,False,26.333333333333332,30.777777777777775,False,True,False
2452,309.0,9,0.6396,False,0.0,34.33333333333333,False,False,False
2453,120.0,-1,0.3487,True,0.0,13.333333333333332,False,False,False
2454,318.0,20,0.1353,False,0.0,35.33333333333333,False,False,False
2455,557.0,6,0.1926,False,38.0,61.888888888888886,False,True,False
2456,448.0,20,0.1231,False,20.0,49.77777777777777,False,True,False
2457,514.0,20,0.8197,False,0.0,57.11111111111111,True,False,False
2458,334.0,25,0.3828,False,17.333333333333332,37.11111111111111,False,True,False
2459,270.0,36,0.5848,False,0.0,30.0,False,False,False
2460,309.0,10,0.2787,False,21.666666666666668,34.33333333333333,False,True,False
2461,120.0,-1,0.4824,True,0.0,13.333333333333332,False,False,False
2462,328.0,36,0.1493,False,35.666666666666664,36.44444444444444,False,True,False
2463,551.0,-1,0.2999,True,31.333333333333332,61.22222222222222,False,True,False
2464,452.0,11,0.1512,False,0.0,50.22222222222222,False,False,False
2465,511.0,20,0.7726,False,0.0,56.77777777777777,True,False,False
2466,332.0,25,0.3952,False,0.0,36.888888888888886,False,False,False
2467,263.0,36,0.5673,False,0.0,29.22222222222222,False,False,False
2468,309.0,29,0.1925,False,0.0,34.33333333333333,False,False,False
2469,120.0,-1,0.4157,True,0.0,13.333333333333332,False,False,False
2470,202.0,-1,0.1592,True,0.0,22.444444444444443,False,False,False
2471,101.0,10,0.5225,False,0.0,11.222222222222221,False,False,False
2472,100.0,20,0.4264,False,0.0,11.11111111111111,False,False,False
2473,110.0,33,0.4789,False,0.0,12.222222222222221,False,False,False
2474,108.0,-1,0.2047,True,0.0,12.0,False,False,False
2475,101.0,10,0.3727,False,0.0,11.222222222222221,False,False,False
2476,106.0,-1,0.9392,True,0.0,11.777777777777777,False,False,False
2477,105.0,20,0.6094,False,0.0,11.666666666666666,False,False,False
2478,103.0,11,0.6539,False,0.0,11.444444444444445,False,False,False
2479,100.0,29,0.9059,False,0.0,11.11111111111111,True,False,False
2480,112.0,8,0.7991,False,0.0,12.444444444444443,True,False,False
2481,103.0,20,0.736,False,0.0,11.444444444444445,True,False,False
2482,108.0,20,0.986,False,0.0,12.0,True,False,False
2483,106.0,29,0.8142,False,0.0,11.777777777777777,True,False,False
2484,109.0,20,0.9251,False,0.0,12.11111111111111,True,False,False
2485,101.0,30,0.2734,False,0.0,11.222222222222221,False,False,False
2486,122.0,29,0.8562,False,0.0,13.555555555555555,True,False,False
2487,114.0,20,0.9395,False,0.0,12.666666666666666,True,False,False
2488,104.0,20,0.2555,False,0.0,11.555555555555555,False,False,False
2489,101.0,29,0.8229,False,0.0,11.222222222222221,True,False,False
2490,103.0,11,0.4035,False,0.0,11.444444444444445,False,False,False
2491,100.0,29,0.8973,False,0.0,11.11111111111111,True,False,False
2492,110.0,8,0.5338,False,0.0,12.222222222222221,False,False,False
2493,103.0,20,0.948,False,0.0,11.444444444444445,True,False,False
2494,106.0,20,0.8615,False,0.0,11.777777777777777,True,False,False
2495,107.0,24,0.403,False,0.0,11.888888888888888,False,False,False
2496,105.0,20,0.9489,False,0.0,11.666666666666666,True,False,False
2497,104.0,24,0.4031,False,0.0,11.555555555555555,False,False,False
2498,108.0,20,0.2976,False,0.0,12.0,False,False,False
2499,110.0,8,0.7783,False,0.0,12.222222222222221,True,False,False
2500,106.0,11,0.2422,False,0.0,11.777777777777777,False,False,False
2501,107.0,29,0.916,False,0.0,11.888888888888888,True,False,False
2502,107.0,29,0.8863,False,0.0,11.888888888888888,True,False,False
2503,103.0,11,0.8219,False,0.0,11.444444444444445,True,False,False
2504,105.0,20,0.6794,False,0.0,11.666666666666666,False,False,False
2505,104.0,-1,0.3517,True,0.0,11.555555555555555,False,False,False
2506,110.0,30,0.3091,False,0.0,12.222222222222221,False,False,False
2507,108.0,20,0.8185,False,0.0,12.0,True,False,False
2508,103.0,33,0.1837,False,0.0,11.444444444444445,False,False,False
2509,104.0,20,0.3588,False,0.0,11.555555555555555,False,False,False
2510,117.0,11,0.7299,False,0.0,13.0,True,False,False
2511,108.0,29,0.4454,False,0.0,12.0,False,False,False
2512,100.0,29,0.5219,False,0.0,11.11111111111111,False,False,False
2513,111.0,20,0.3315,False,0.0,12.333333333333332,False,False,False
2514,106.0,20,0.2597,False,0.0,11.777777777777777,False,False,False
2515,111.0,11,0.6557,False,0.0,12.333333333333332,False,False,False
2516,109.0,30,0.3856,False,0.0,12.11111111111111,False,False,False
2517,106.0,-1,0.9235,True,0.0,11.777777777777777,False,False,False
2518,102.0,5,0.1226,False,0.0,11.333333333333332,False,False,False
2519,103.0,-1,0.4741,True,0.0,11.444444444444445,False,False,False
2520,101.0,20,0.6147,False,0.0,11.222222222222221,False,False,False
2521,100.0,20,0.9839,False,0.0,11.11111111111111,True,False,False
2522,108.0,-1,0.7407,True,0.0,12.0,False,False,False
2523,110.0,-1,0.8566,True,0.0,12.222222222222221,False,False,False
2524,113.0,-1,0.2289,True,0.0,12.555555555555555,False,False,False
2525,112.0,20,0.1785,False,0.0,12.444444444444443,False,False,False
2526,100.0,11,0.5391,False,0.0,11.11111111111111,False,False,False
2527,101.0,28,0.1989,False,0.0,11.222222222222221,False,False,False
2528,108.0,24,0.295,False,0.0,12.0,False,False,False
2529,101.0,-1,0.918,True,0.0,11.222222222222221,False,False,False
2530,102.0,29,0.9779,False,0.0,11.333333333333332,True,False,False
2531,115.0,20,0.7894,False,0.0,12.777777777777777,True,False,False
2532,120.0,20,0.4878,False,0.0,13.333333333333332,False,False,False
2533,123.0,20,0.2652,False,0.0,13.666666666666666,False,False,False
2534,106.0,-1,0.9194,True,0.0,11.777777777777777,False,False,False
2535,102.0,3,0.1863,False,0.0,11.333333333333332,False,False,False
2536,108.0,-1,0.2954,True,0.0,12.0,False,False,False
2537,111.0,20,0.8981,False,0.0,12.333333333333332,True,False,False
2538,101.0,11,0.3143,False,0.0,11.222222222222221,False,False,False
2539,106.0,-1,0.8703,True,0.0,11.777777777777777,False,False,False
2540,114.0,29,0.8588,False,0.0,12.666666666666666,True,False,False
2541,112.0,33,0.097,False,0.0,12.444444444444443,False,False,False
2542,104.0,29,0.6265,False,0.0,11.555555555555555,False,False,False
2543,103.0,5,0.2689,False,0.0,11.444444444444445,False,False,False
2544,103.0,-1,0.4641,True,33.0,11.444444444444445,False,True,False
2545,118.0,20,0.3904,False,0.0,13.11111111111111,False,False,False
2546,105.0,-1,0.9054,True,0.0,11.666666666666666,False,False,False
2547,112.0,29,0.8715,False,0.0,12.444444444444443,True,False,False
2548,103.0,23,0.3888,False,0.0,11.444444444444445,False,False,False
2549,122.0,8,0.599,False,0.0,13.555555555555555,False,False,False
2550,109.0,20,0.3531,False,0.0,12.11111111111111,False,False,False
2551,125.0,8,0.9144,False,0.0,13.888888888888888,True,False,False
2552,114.0,29,0.3718,False,0.0,12.666666666666666,False,False,False
2553,112.0,33,0.195,False,0.0,12.444444444444443,False,False,False
2554,105.0,-1,0.8855,True,0.0,11.666666666666666,False,False,False
2555,104.0,28,0.4302,False,0.0,11.555555555555555,False,False,False
2556,118.0,20,0.178,False,0.0,13.11111111111111,False,False,False
2557,124.0,8,0.7956,False,0.0,13.777777777777777,True,False,False
2558,108.0,20,0.4359,False,0.0,12.0,False,False,False
2559,105.0,-1,0.8217,True,0.0,11.666666666666666,False,False,False
2560,117.0,29,0.948,False,0.0,13.0,True,False,False
2561,120.0,24,0.1774,False,0.0,13.333333333333332,False,False,False
2562,117.0,29,0.4531,False,0.0,13.0,False,False,False
2563,121.0,8,0.849,False,0.0,13.444444444444443,True,False,False
2564,103.0,-1,0.806,True,0.0,11.444444444444445,False,False,False
2565,103.0,11,0.8099,False,0.0,11.444444444444445,True,False,False
2566,107.0,20,0.5158,False,0.0,11.888888888888888,False,False,False
2567,106.0,-1,0.4908,True,0.0,11.777777777777777,False,False,False
2568,101.0,5,0.2994,False,0.0,11.222222222222221,False,False,False
2569,117.0,29,0.5021,False,0.0,13.0,False,False,False
2570,123.0,8,0.5684,False,0.0,13.666666666666666,False,False,False
2571,114.0,4,0.2707,False,0.0,12.666666666666666,False,False,False
2572,105.0,11,0.4159,False,0.0,11.666666666666666,False,False,False
2573,121.0,36,0.413,False,0.0,13.444444444444443,False,False,False
2574,115.0,29,0.358,False,0.0,12.777777777777777,False,False,False
2575,105.0,28,0.3726,False,0.0,11.666666666666666,False,False,False
2576,119.0,8,0.8869,False,0.0,13.222222222222221,True,False,False
2577,101.0,-1,0.888,True,0.0,11.222222222222221,False,False,False
2578,102.0,9,0.4945,False,0.0,11.333333333333332,False,False,False
2579,108.0,20,0.828,False,0.0,12.0,True,False,False
2580,102.0,25,0.255,False,0.0,11.333333333333332,False,False,False
