match,chunk,frame,image_x,image_y,box_h,head_px,face_px
manutd_brighton,h2_chunk_004,11340,374.62188720703125,578.77978515625,93.0,11.625,10.333333333333332
manutd_brighton,h2_chunk_004,12750,812.8848266601562,637.4724731445312,98.0,12.25,10.888888888888888
manutd_brighton,h2_chunk_004,13835,456.40203857421875,759.1137084960938,110.0,13.75,12.222222222222221
manutd_brighton,h2_chunk_004,14040,1297.94091796875,535.2534790039062,89.0,11.125,9.888888888888888
manutd_brighton,h2_chunk_004,14165,974.9577026367188,509.4388427734375,86.0,10.75,9.555555555555555
manutd_brighton,h2_chunk_004,14910,1250.1793212890625,362.965576171875,72.0,9.0,8.0
manutd_brighton,h2_chunk_005,155,1545.445068359375,521.2162475585938,88.0,11.0,9.777777777777777
manutd_brighton,h2_chunk_005,250,1377.32666015625,371.25640869140625,73.0,9.125,8.11111111111111
manutd_brighton,h2_chunk_005,700,1016.8304443359375,369.3133544921875,73.0,9.125,8.11111111111111
manutd_brighton,h2_chunk_005,1015,1426.6776123046875,419.4957580566406,78.0,9.75,8.666666666666666
manutd_brighton,h2_chunk_005,1185,1245.73583984375,344.0433349609375,71.0,8.875,7.888888888888888
manutd_brighton,h2_chunk_005,3500,1287.963623046875,661.6397705078125,101.0,12.625,11.222222222222221
manutd_brighton,h2_chunk_005,3560,1640.830810546875,646.2659301757812,99.0,12.375,11.0
manutd_brighton,h2_chunk_005,3595,1375.35888671875,733.2183227539062,108.0,13.5,12.0
manutd_brighton,h2_chunk_005,3630,1253.21484375,591.1837768554688,94.0,11.75,10.444444444444445
manutd_brighton,h2_chunk_005,3885,137.6154327392578,695.95361328125,103.0,12.875,11.444444444444445
manutd_brighton,h2_chunk_005,3930,1228.012451171875,606.8344116210938,95.0,11.875,10.555555555555555
manutd_brighton,h2_chunk_005,3990,1548.457275390625,523.9945068359375,87.0,10.875,9.666666666666666
