frame,box_h,team_guess,pred,conf,illegible,chunk,kit_ok,ocr_ok,near_wide_gap_frames
2550,121.0,0,23,0.1805,False,h1_chunk_000,,,
2550,115.0,0,-1,0.3213,True,h1_chunk_000,,,
2550,102.0,1,29,0.3278,False,h1_chunk_000,,,
2955,104.0,0,-1,0.3577,True,h1_chunk_000,,,
2955,141.0,1,20,0.6729,False,h1_chunk_000,,,
2955,105.0,1,14,0.2635,False,h1_chunk_000,,,
2965,125.0,1,20,0.3804,False,h1_chunk_000,,,
2970,103.0,1,29,0.9557,False,h1_chunk_000,True,False,
2970,112.0,1,20,0.7591,False,h1_chunk_000,True,False,
2970,107.0,0,8,0.3678,False,h1_chunk_000,,,
2975,100.0,1,29,0.9604,False,h1_chunk_000,True,False,
2975,108.0,0,20,0.4153,False,h1_chunk_000,,,
2975,107.0,0,10,0.5284,False,h1_chunk_000,,,
2980,107.0,1,20,0.8201,False,h1_chunk_000,True,False,
2980,105.0,0,8,0.812,False,h1_chunk_000,True,False,
2985,108.0,1,8,0.869,False,h1_chunk_000,True,True,40.0
2985,102.0,1,14,0.5297,False,h1_chunk_000,,,
2985,110.0,1,20,0.7311,False,h1_chunk_000,True,False,
2990,109.0,0,8,0.8959,False,h1_chunk_000,True,False,
2990,108.0,1,20,0.9951,False,h1_chunk_000,True,False,
2995,107.0,1,8,0.9164,False,h1_chunk_000,True,False,
2995,102.0,1,29,0.4511,False,h1_chunk_000,,,
2995,102.0,1,29,0.3772,False,h1_chunk_000,,,
3000,104.0,1,29,0.9727,False,h1_chunk_000,True,False,
3000,102.0,0,8,0.212,False,h1_chunk_000,,,
3000,109.0,1,33,0.343,False,h1_chunk_000,,,
3060,109.0,1,36,0.5939,False,h1_chunk_000,,,
3060,144.0,1,10,0.4036,False,h1_chunk_000,,,
3060,176.0,1,24,0.3402,False,h1_chunk_000,,,
3060,137.0,1,24,0.2396,False,h1_chunk_000,,,
3060,109.0,0,8,0.7792,False,h1_chunk_000,True,True,20.0
3060,111.0,1,14,0.323,False,h1_chunk_000,,,
3060,108.0,1,50,0.1154,False,h1_chunk_000,,,
3060,114.0,0,25,0.2762,False,h1_chunk_000,,,
3060,110.0,1,20,0.6045,False,h1_chunk_000,,,
3060,112.0,1,30,0.3421,False,h1_chunk_000,,,
3060,100.0,1,29,0.1709,False,h1_chunk_000,,,
3060,129.0,1,29,0.6847,False,h1_chunk_000,,,
3060,105.0,1,20,0.4068,False,h1_chunk_000,,,
3140,143.0,1,24,0.3861,False,h1_chunk_000,,,
3140,139.0,1,24,0.17,False,h1_chunk_000,,,
3140,105.0,1,-1,0.2741,True,h1_chunk_000,,,
3140,152.0,1,4,0.1845,False,h1_chunk_000,,,
3140,100.0,1,-1,0.4608,True,h1_chunk_000,,,
3140,105.0,1,29,0.9393,False,h1_chunk_000,True,False,
3140,111.0,1,20,0.4265,False,h1_chunk_000,,,
3140,127.0,1,29,0.74,False,h1_chunk_000,True,False,
3145,141.0,1,24,0.3674,False,h1_chunk_000,,,
3145,132.0,1,29,0.9594,False,h1_chunk_000,True,False,
3145,104.0,1,23,0.3556,False,h1_chunk_000,,,
3145,152.0,1,4,0.3088,False,h1_chunk_000,,,
3145,103.0,1,-1,0.4945,True,h1_chunk_000,,,
3145,102.0,1,30,0.2892,False,h1_chunk_000,,,
3145,108.0,1,29,0.8164,False,h1_chunk_000,True,False,
3145,130.0,1,28,0.2417,False,h1_chunk_000,,,
3145,100.0,1,33,0.2457,False,h1_chunk_000,,,
3175,120.0,1,29,0.4661,False,h1_chunk_000,,,
3175,101.0,0,9,0.2251,False,h1_chunk_000,,,
3175,113.0,1,20,0.465,False,h1_chunk_000,,,
3175,113.0,0,-1,0.2986,True,h1_chunk_000,,,
3180,121.0,1,-1,0.1757,True,h1_chunk_000,,,
3180,106.0,1,10,0.5984,False,h1_chunk_000,,,
3185,120.0,1,14,0.3267,False,h1_chunk_000,,,
3190,118.0,0,14,0.1967,False,h1_chunk_000,,,
3195,112.0,1,14,0.2344,False,h1_chunk_000,,,
3195,102.0,1,11,0.204,False,h1_chunk_000,,,
3195,102.0,1,-1,0.7858,True,h1_chunk_000,,,
3205,108.0,1,50,0.4071,False,h1_chunk_000,,,
3205,100.0,1,-1,0.3483,True,h1_chunk_000,,,
3205,114.0,1,14,0.2716,False,h1_chunk_000,,,
3210,112.0,1,20,0.8281,False,h1_chunk_000,True,False,
3215,112.0,1,11,0.3723,False,h1_chunk_000,,,
3215,102.0,1,10,0.2342,False,h1_chunk_000,,,
3215,113.0,1,20,0.7111,False,h1_chunk_000,True,False,
3215,303.0,1,20,0.3242,False,h1_chunk_000,,,
3220,118.0,1,11,0.6842,False,h1_chunk_000,,,
3220,116.0,1,20,0.7448,False,h1_chunk_000,True,False,
3225,114.0,1,20,0.4808,False,h1_chunk_000,,,
3225,113.0,1,10,0.382,False,h1_chunk_000,,,
3225,106.0,1,-1,0.2409,True,h1_chunk_000,,,
3235,115.0,1,11,0.2654,False,h1_chunk_000,,,
3235,102.0,1,23,0.276,False,h1_chunk_000,,,
3235,109.0,1,20,0.7398,False,h1_chunk_000,True,False,
3240,113.0,1,33,0.2448,False,h1_chunk_000,,,
3240,122.0,1,11,0.6273,False,h1_chunk_000,,,
3240,103.0,1,30,0.2692,False,h1_chunk_000,,,
3240,104.0,1,30,0.2663,False,h1_chunk_000,,,
3250,121.0,1,11,0.4939,False,h1_chunk_000,,,
3250,113.0,1,20,0.5244,False,h1_chunk_000,,,
3250,104.0,1,10,0.4102,False,h1_chunk_000,,,
3250,102.0,1,-1,0.285,True,h1_chunk_000,,,
3255,116.0,1,20,0.5248,False,h1_chunk_000,,,
3255,103.0,1,11,0.679,False,h1_chunk_000,,,
3255,131.0,1,5,0.2934,False,h1_chunk_000,,,
3260,111.0,1,20,0.2294,False,h1_chunk_000,,,
3260,102.0,1,11,0.2778,False,h1_chunk_000,,,
3260,128.0,1,11,0.8738,False,h1_chunk_000,True,False,
3260,107.0,1,-1,0.3841,True,h1_chunk_000,,,
3265,105.0,1,-1,0.1988,True,h1_chunk_000,,,
3265,112.0,1,10,0.3341,False,h1_chunk_000,,,
3265,103.0,1,20,0.4683,False,h1_chunk_000,,,
3265,126.0,1,23,0.302,False,h1_chunk_000,,,
3265,102.0,1,29,0.2958,False,h1_chunk_000,,,
3270,131.0,1,11,0.6873,False,h1_chunk_000,,,
3270,107.0,1,20,0.8952,False,h1_chunk_000,True,False,
3270,105.0,1,20,0.7734,False,h1_chunk_000,True,False,
3270,103.0,1,29,0.3774,False,h1_chunk_000,,,
3280,137.0,1,11,0.4727,False,h1_chunk_000,,,
3280,104.0,1,24,0.2108,False,h1_chunk_000,,,
3280,197.0,1,30,0.1334,False,h1_chunk_000,,,
3280,101.0,1,11,0.4151,False,h1_chunk_000,,,
3285,109.0,1,20,0.4334,False,h1_chunk_000,,,
3285,108.0,1,33,0.1592,False,h1_chunk_000,,,
3285,132.0,1,11,0.3443,False,h1_chunk_000,,,
3290,103.0,1,20,0.5103,False,h1_chunk_000,,,
3290,104.0,1,20,0.1285,False,h1_chunk_000,,,
3290,141.0,1,23,0.4335,False,h1_chunk_000,,,
3290,101.0,1,10,0.1696,False,h1_chunk_000,,,
3295,153.0,1,11,0.3407,False,h1_chunk_000,,,
3295,107.0,1,20,0.652,False,h1_chunk_000,,,
3295,104.0,1,23,0.2275,False,h1_chunk_000,,,
3295,102.0,1,23,0.5578,False,h1_chunk_000,,,
3300,151.0,1,11,0.3901,False,h1_chunk_000,,,
3300,104.0,1,20,0.2081,False,h1_chunk_000,,,
3300,112.0,1,10,0.192,False,h1_chunk_000,,,
3300,106.0,0,33,0.2691,False,h1_chunk_000,,,
3300,109.0,1,23,0.6409,False,h1_chunk_000,,,
3305,155.0,1,11,0.2715,False,h1_chunk_000,,,
3305,113.0,1,20,0.5241,False,h1_chunk_000,,,
3305,109.0,1,11,0.2913,False,h1_chunk_000,,,
3305,105.0,0,23,0.2538,False,h1_chunk_000,,,
3305,105.0,1,23,0.5463,False,h1_chunk_000,,,
3310,108.0,1,23,0.6771,False,h1_chunk_000,,,
3310,158.0,1,23,0.2368,False,h1_chunk_000,,,
3310,112.0,0,4,0.3735,False,h1_chunk_000,,,
3310,109.0,1,20,0.2341,False,h1_chunk_000,,,
3310,116.0,1,11,0.2448,False,h1_chunk_000,,,
3310,108.0,1,33,0.1258,False,h1_chunk_000,,,
3315,110.0,1,11,0.8504,False,h1_chunk_000,True,False,
3315,115.0,1,20,0.3993,False,h1_chunk_000,,,
3315,112.0,1,23,0.7289,False,h1_chunk_000,True,False,
3315,103.0,0,20,0.5714,False,h1_chunk_000,,,
3315,107.0,1,20,0.1631,False,h1_chunk_000,,,
3320,120.0,1,20,0.8315,False,h1_chunk_000,True,False,
3320,113.0,1,11,0.4635,False,h1_chunk_000,,,
3320,100.0,0,20,0.2755,False,h1_chunk_000,,,
3320,113.0,1,20,0.2584,False,h1_chunk_000,,,
3320,118.0,1,23,0.5431,False,h1_chunk_000,,,
3330,113.0,1,10,0.1586,False,h1_chunk_000,,,
3330,113.0,1,29,0.8389,False,h1_chunk_000,True,False,
3330,125.0,1,20,0.8216,False,h1_chunk_000,True,False,
3330,114.0,1,33,0.5195,False,h1_chunk_000,,,
3330,100.0,1,14,0.332,False,h1_chunk_000,,,
3330,100.0,1,29,0.3544,False,h1_chunk_000,,,
3500,154.0,1,30,0.1629,False,h1_chunk_000,,,
3500,132.0,1,20,0.5081,False,h1_chunk_000,,,
3500,117.0,1,29,0.5588,False,h1_chunk_000,,,
3500,108.0,1,23,0.1816,False,h1_chunk_000,,,
3500,108.0,1,14,0.1197,False,h1_chunk_000,,,
3500,109.0,1,20,0.2177,False,h1_chunk_000,,,
3500,106.0,1,-1,0.3799,True,h1_chunk_000,,,
3500,101.0,1,4,0.246,False,h1_chunk_000,,,
3500,108.0,1,-1,0.1235,True,h1_chunk_000,,,
3500,110.0,1,-1,0.5326,True,h1_chunk_000,,,
3505,135.0,1,23,0.1751,False,h1_chunk_000,,,
3505,113.0,1,23,0.1491,False,h1_chunk_000,,,
3505,119.0,1,29,0.573,False,h1_chunk_000,,,
3505,107.0,1,3,0.3093,False,h1_chunk_000,,,
3505,107.0,1,36,0.4886,False,h1_chunk_000,,,
3505,129.0,1,20,0.8736,False,h1_chunk_000,True,False,
3505,112.0,1,33,0.1771,False,h1_chunk_000,,,
3505,106.0,1,14,0.4877,False,h1_chunk_000,,,
3505,104.0,1,-1,0.4546,True,h1_chunk_000,,,
3505,146.0,1,11,0.3025,False,h1_chunk_000,,,
3505,102.0,1,-1,0.2046,True,h1_chunk_000,,,
3510,148.0,1,28,0.3496,False,h1_chunk_000,,,
3510,105.0,1,-1,0.7985,True,h1_chunk_000,,,
3510,114.0,1,6,0.2947,False,h1_chunk_000,,,
3510,107.0,1,11,0.1779,False,h1_chunk_000,,,
3510,132.0,1,20,0.7358,False,h1_chunk_000,True,False,
3510,122.0,1,23,0.1175,False,h1_chunk_000,,,
3510,107.0,1,3,0.1756,False,h1_chunk_000,,,
3510,116.0,1,29,0.7341,False,h1_chunk_000,False,False,
3510,106.0,0,33,0.2609,False,h1_chunk_000,,,
3515,117.0,1,29,0.7974,False,h1_chunk_000,True,False,
3515,115.0,1,20,0.1936,False,h1_chunk_000,,,
3515,132.0,1,23,0.3385,False,h1_chunk_000,,,
3515,107.0,1,-1,0.3157,True,h1_chunk_000,,,
3515,150.0,1,28,0.1264,False,h1_chunk_000,,,
3515,106.0,0,3,0.3531,False,h1_chunk_000,,,
3515,110.0,1,33,0.191,False,h1_chunk_000,,,
3515,128.0,1,20,0.8438,False,h1_chunk_000,True,False,
3515,114.0,1,24,0.217,False,h1_chunk_000,,,
3515,100.0,1,-1,0.1413,True,h1_chunk_000,,,
3515,101.0,1,20,0.3105,False,h1_chunk_000,,,
3545,106.0,1,10,0.1966,False,h1_chunk_000,,,
3545,138.0,1,10,0.3822,False,h1_chunk_000,,,
3545,113.0,1,1,0.5407,False,h1_chunk_000,,,
3545,105.0,1,23,0.3449,False,h1_chunk_000,,,
3545,148.0,1,28,0.2983,False,h1_chunk_000,,,
3545,104.0,0,-1,0.3716,True,h1_chunk_000,,,
3545,100.0,1,10,0.3037,False,h1_chunk_000,,,
3545,103.0,1,10,0.354,False,h1_chunk_000,,,
3545,102.0,1,20,0.6898,False,h1_chunk_000,,,
3545,102.0,1,23,0.3682,False,h1_chunk_000,,,
3570,127.0,0,4,0.4012,False,h1_chunk_000,,,
3570,120.0,1,24,0.504,False,h1_chunk_000,,,
3570,106.0,1,-1,0.236,True,h1_chunk_000,,,
3570,108.0,0,-1,0.1897,True,h1_chunk_000,,,
3570,107.0,1,14,0.1509,False,h1_chunk_000,,,
3570,146.0,1,29,0.4128,False,h1_chunk_000,,,
3570,110.0,1,30,0.2356,False,h1_chunk_000,,,
3570,110.0,1,-1,0.41,True,h1_chunk_000,,,
3570,102.0,1,10,0.6879,False,h1_chunk_000,,,
3570,112.0,1,23,0.2463,False,h1_chunk_000,,,
3570,103.0,1,20,0.3498,False,h1_chunk_000,,,
3570,177.0,1,10,0.6275,False,h1_chunk_000,,,
3575,130.0,1,23,0.2441,False,h1_chunk_000,,,
3575,143.0,1,9,0.2309,False,h1_chunk_000,,,
3575,120.0,0,20,0.2056,False,h1_chunk_000,,,
3575,103.0,0,-1,0.4744,True,h1_chunk_000,,,
3575,107.0,1,-1,0.4898,True,h1_chunk_000,,,
3575,101.0,1,11,0.5205,False,h1_chunk_000,,,
3575,103.0,1,-1,0.4581,True,h1_chunk_000,,,
3575,109.0,1,10,0.3245,False,h1_chunk_000,,,
3580,126.0,1,10,0.3606,False,h1_chunk_000,,,
3580,121.0,1,20,0.5927,False,h1_chunk_000,,,
3580,145.0,1,29,0.2555,False,h1_chunk_000,,,
3580,106.0,1,-1,0.3189,True,h1_chunk_000,,,
3580,105.0,0,-1,0.6023,True,h1_chunk_000,,,
3580,101.0,1,10,0.4089,False,h1_chunk_000,,,
3580,101.0,1,10,0.7055,False,h1_chunk_000,True,False,
3580,115.0,1,29,0.1627,False,h1_chunk_000,,,
3580,105.0,1,23,0.2236,False,h1_chunk_000,,,
3580,116.0,1,-1,0.3186,True,h1_chunk_000,,,
3590,121.0,1,10,0.7308,False,h1_chunk_000,True,False,
3590,102.0,1,23,0.3465,False,h1_chunk_000,,,
3590,101.0,0,-1,0.3701,True,h1_chunk_000,,,
3590,127.0,1,10,0.3413,False,h1_chunk_000,,,
3590,101.0,1,10,0.3405,False,h1_chunk_000,,,
3590,101.0,1,10,0.2586,False,h1_chunk_000,,,
3590,102.0,1,-1,0.3983,True,h1_chunk_000,,,
3595,119.0,1,28,0.4109,False,h1_chunk_000,,,
3595,107.0,0,4,0.2069,False,h1_chunk_000,,,
3595,106.0,1,20,0.3794,False,h1_chunk_000,,,
3595,101.0,1,10,0.189,False,h1_chunk_000,,,
3595,114.0,1,20,0.479,False,h1_chunk_000,,,
3595,108.0,1,29,0.2824,False,h1_chunk_000,,,
3595,111.0,1,20,0.4668,False,h1_chunk_000,,,
3600,115.0,1,20,0.9149,False,h1_chunk_000,True,False,
3600,106.0,1,20,0.5811,False,h1_chunk_000,,,
3600,102.0,1,23,0.7399,False,h1_chunk_000,True,False,
3600,105.0,1,30,0.6738,False,h1_chunk_000,,,
3600,106.0,1,28,0.3483,False,h1_chunk_000,,,
3600,102.0,1,30,0.299,False,h1_chunk_000,,,
3600,103.0,1,30,0.4779,False,h1_chunk_000,,,
3605,107.0,1,20,0.5848,False,h1_chunk_000,,,
3605,105.0,0,24,0.3631,False,h1_chunk_000,,,
3605,106.0,1,20,0.4613,False,h1_chunk_000,,,
3605,105.0,1,23,0.5974,False,h1_chunk_000,,,
3605,100.0,1,11,0.2258,False,h1_chunk_000,,,
3610,112.0,1,20,0.4566,False,h1_chunk_000,,,
3610,102.0,1,23,0.8732,False,h1_chunk_000,True,False,
3610,125.0,1,30,0.2137,False,h1_chunk_000,,,
3610,133.0,1,29,0.1804,False,h1_chunk_000,,,
3615,105.0,0,-1,0.4154,True,h1_chunk_000,,,
3615,117.0,0,20,0.3682,False,h1_chunk_000,,,
3615,110.0,1,20,0.7736,False,h1_chunk_000,True,False,
3615,107.0,1,20,0.4496,False,h1_chunk_000,,,
3615,130.0,1,14,0.2579,False,h1_chunk_000,,,
3615,100.0,1,10,0.2658,False,h1_chunk_000,,,
3615,103.0,1,-1,0.3624,True,h1_chunk_000,,,
3615,104.0,1,-1,0.5283,True,h1_chunk_000,,,
3615,103.0,1,-1,0.2505,True,h1_chunk_000,,,
3620,111.0,1,20,0.5347,False,h1_chunk_000,,,
3620,104.0,1,23,0.5094,False,h1_chunk_000,,,
3625,101.0,1,25,0.2305,False,h1_chunk_000,,,
3625,108.0,1,20,0.2912,False,h1_chunk_000,,,
3625,102.0,1,20,0.419,False,h1_chunk_000,,,
3625,101.0,1,5,0.1962,False,h1_chunk_000,,,
3625,104.0,1,23,0.3288,False,h1_chunk_000,,,
3630,102.0,0,20,0.9456,False,h1_chunk_000,True,False,
3630,113.0,1,20,0.5749,False,h1_chunk_000,,,
3630,105.0,1,23,0.2721,False,h1_chunk_000,,,
3635,110.0,1,20,0.544,False,h1_chunk_000,,,
3635,106.0,1,20,0.6483,False,h1_chunk_000,,,
3635,100.0,1,-1,0.2749,True,h1_chunk_000,,,
3640,100.0,0,33,0.7199,False,h1_chunk_000,True,False,
3640,107.0,1,20,0.6288,False,h1_chunk_000,,,
3645,107.0,1,11,0.8666,False,h1_chunk_000,True,False,
3645,108.0,1,20,0.8363,False,h1_chunk_000,True,False,
3645,100.0,0,20,0.7326,False,h1_chunk_000,True,False,
3650,105.0,1,20,0.5574,False,h1_chunk_000,,,
3650,104.0,0,20,0.2674,False,h1_chunk_000,,,
3650,102.0,1,10,0.6158,False,h1_chunk_000,,,
3655,109.0,1,33,0.3133,False,h1_chunk_000,,,
3660,111.0,1,11,0.7345,False,h1_chunk_000,True,False,
3660,104.0,1,20,0.537,False,h1_chunk_000,,,
3665,103.0,1,29,0.2078,False,h1_chunk_000,,,
3665,106.0,1,20,0.8645,False,h1_chunk_000,True,False,
3670,104.0,1,-1,0.1945,True,h1_chunk_000,,,
3670,114.0,0,33,0.4158,False,h1_chunk_000,,,
3670,102.0,1,11,0.3365,False,h1_chunk_000,,,
3675,111.0,0,20,0.5684,False,h1_chunk_000,,,
3675,116.0,1,11,0.6257,False,h1_chunk_000,,,
3675,124.0,1,20,0.5338,False,h1_chunk_000,,,
3675,101.0,1,20,0.6831,False,h1_chunk_000,,,
3680,108.0,1,-1,0.2564,True,h1_chunk_000,,,
3680,117.0,1,33,0.3946,False,h1_chunk_000,,,
3680,100.0,1,11,0.5311,False,h1_chunk_000,,,
3680,121.0,1,20,0.6976,False,h1_chunk_000,,,
3680,114.0,0,20,0.4603,False,h1_chunk_000,,,
3685,107.0,0,33,0.4277,False,h1_chunk_000,,,
3685,107.0,1,10,0.7469,False,h1_chunk_000,True,False,
3685,100.0,1,-1,0.4397,True,h1_chunk_000,,,
3700,107.0,1,10,0.2435,False,h1_chunk_000,,,
3700,109.0,0,33,0.3753,False,h1_chunk_000,,,
3700,102.0,1,11,0.1524,False,h1_chunk_000,,,
3705,106.0,1,11,0.7576,False,h1_chunk_000,True,False,
3705,107.0,1,11,0.9388,False,h1_chunk_000,True,False,
3705,110.0,0,33,0.1949,False,h1_chunk_000,,,
3720,103.0,0,-1,0.3631,True,h1_chunk_000,,,
3725,100.0,1,11,0.7197,False,h1_chunk_000,True,False,
3730,101.0,0,-1,0.676,True,h1_chunk_000,,,
3735,102.0,1,11,0.6218,False,h1_chunk_000,,,
3735,124.0,1,8,0.48,False,h1_chunk_000,,,
3740,107.0,1,11,0.5891,False,h1_chunk_000,,,
3740,104.0,1,11,0.5537,False,h1_chunk_000,,,
3765,106.0,0,33,0.4305,False,h1_chunk_000,,,
3785,100.0,1,10,0.2232,False,h1_chunk_000,,,
3790,105.0,1,-1,0.3719,True,h1_chunk_000,,,
3795,101.0,0,20,0.8567,False,h1_chunk_000,True,False,
3800,122.0,1,20,0.2803,False,h1_chunk_000,,,
3805,105.0,1,33,0.3596,False,h1_chunk_000,,,
3805,110.0,0,-1,0.4195,True,h1_chunk_000,,,
3815,109.0,1,33,0.0799,False,h1_chunk_000,,,
3815,100.0,0,4,0.1217,False,h1_chunk_000,,,
3820,102.0,1,20,0.3143,False,h1_chunk_000,,,
3900,125.0,1,31,0.1474,False,h1_chunk_000,,,
3900,102.0,1,20,0.7749,False,h1_chunk_000,True,False,
3900,100.0,1,29,0.8819,False,h1_chunk_000,True,False,
3910,125.0,0,23,0.1587,False,h1_chunk_000,,,
3910,102.0,1,20,0.3733,False,h1_chunk_000,,,
3910,103.0,1,20,0.3459,False,h1_chunk_000,,,
3915,129.0,0,24,0.6696,False,h1_chunk_000,,,
3915,104.0,1,33,0.2859,False,h1_chunk_000,,,
3920,131.0,1,24,0.4959,False,h1_chunk_000,,,
3920,103.0,1,20,0.8107,False,h1_chunk_000,True,False,
3925,133.0,0,24,0.4032,False,h1_chunk_000,,,
3925,110.0,1,33,0.1642,False,h1_chunk_000,,,
3925,100.0,1,29,0.3411,False,h1_chunk_000,,,
3930,105.0,1,29,0.2673,False,h1_chunk_000,,,
3930,132.0,0,24,0.5906,False,h1_chunk_000,,,
3930,104.0,0,-1,0.5955,True,h1_chunk_000,,,
3930,103.0,1,20,0.3677,False,h1_chunk_000,,,
3930,107.0,1,7,0.0808,False,h1_chunk_000,,,
3930,103.0,1,20,0.2298,False,h1_chunk_000,,,
3935,136.0,1,24,0.5886,False,h1_chunk_000,,,
3935,101.0,1,23,0.5595,False,h1_chunk_000,,,
3935,111.0,1,20,0.709,False,h1_chunk_000,True,False,
3940,105.0,1,29,0.6041,False,h1_chunk_000,,,
3940,136.0,0,24,0.5275,False,h1_chunk_000,,,
3940,101.0,1,20,0.3294,False,h1_chunk_000,,,
3945,106.0,1,20,0.2595,False,h1_chunk_000,,,
3945,103.0,1,29,0.5451,False,h1_chunk_000,,,
3945,138.0,0,24,0.7912,False,h1_chunk_000,True,False,
3945,104.0,1,3,0.2069,False,h1_chunk_000,,,
3945,101.0,1,23,0.4615,False,h1_chunk_000,,,
3945,101.0,1,4,0.5646,False,h1_chunk_000,,,
3950,144.0,1,24,0.4037,False,h1_chunk_000,,,
3950,101.0,1,20,0.3153,False,h1_chunk_000,,,
3950,102.0,1,20,0.5697,False,h1_chunk_000,,,
3950,106.0,1,29,0.7789,False,h1_chunk_000,True,False,
3950,113.0,1,-1,0.7065,True,h1_chunk_000,,,
3950,105.0,1,29,0.5224,False,h1_chunk_000,,,
3985,108.0,1,20,0.3509,False,h1_chunk_000,,,
3985,139.0,1,24,0.5739,False,h1_chunk_000,,,
3985,101.0,1,29,0.5825,False,h1_chunk_000,,,
3985,101.0,1,33,0.4092,False,h1_chunk_000,,,
3985,102.0,1,23,0.1106,False,h1_chunk_000,,,
3985,105.0,1,20,0.1654,False,h1_chunk_000,,,
3985,123.0,1,-1,0.3689,True,h1_chunk_000,,,
4175,105.0,0,20,0.6986,False,h1_chunk_000,,,
4175,113.0,1,10,0.2651,False,h1_chunk_000,,,
4175,119.0,1,20,0.7303,False,h1_chunk_000,True,False,
4175,115.0,0,20,0.2996,False,h1_chunk_000,,,
4180,110.0,1,20,0.7362,False,h1_chunk_000,True,False,
4180,106.0,1,10,0.7163,False,h1_chunk_000,False,False,
4180,110.0,1,10,0.4684,False,h1_chunk_000,,,
4180,115.0,0,20,0.6524,False,h1_chunk_000,,,
4185,106.0,0,33,0.4207,False,h1_chunk_000,,,
4185,112.0,1,20,0.9164,False,h1_chunk_000,True,False,
4185,112.0,1,10,0.5908,False,h1_chunk_000,,,
4185,110.0,1,11,0.3845,False,h1_chunk_000,,,
4190,113.0,1,10,0.4861,False,h1_chunk_000,,,
4190,127.0,0,20,0.8903,False,h1_chunk_000,True,False,
4190,103.0,0,20,0.5447,False,h1_chunk_000,,,
4190,106.0,1,20,0.9081,False,h1_chunk_000,True,False,
4190,115.0,1,20,0.2097,False,h1_chunk_000,,,
4190,115.0,1,10,0.332,False,h1_chunk_000,,,
4195,115.0,1,10,0.4618,False,h1_chunk_000,,,
4195,133.0,0,20,0.4887,False,h1_chunk_000,,,
4195,142.0,1,20,0.929,False,h1_chunk_000,True,False,
4195,136.0,0,20,0.4416,False,h1_chunk_000,,,
4195,101.0,0,20,0.4772,False,h1_chunk_000,,,
4195,100.0,1,29,0.3159,False,h1_chunk_000,,,
4200,100.0,0,20,0.9425,False,h1_chunk_000,True,False,
4200,119.0,0,-1,0.2598,True,h1_chunk_000,,,
4200,134.0,1,10,0.4498,False,h1_chunk_000,,,
4200,119.0,1,11,0.3912,False,h1_chunk_000,,,
4200,148.0,0,31,0.1844,False,h1_chunk_000,,,
4205,139.0,1,20,0.8511,False,h1_chunk_000,True,False,
4205,107.0,0,20,0.5942,False,h1_chunk_000,,,
4205,120.0,1,10,0.2681,False,h1_chunk_000,,,
4205,120.0,0,20,0.1984,False,h1_chunk_000,,,
4210,146.0,1,20,0.5897,False,h1_chunk_000,,,
4210,101.0,0,20,0.8792,False,h1_chunk_000,True,False,
4210,105.0,1,36,0.3535,False,h1_chunk_000,,,
4210,127.0,1,33,0.2833,False,h1_chunk_000,,,
4210,115.0,1,10,0.2851,False,h1_chunk_000,,,
4210,116.0,1,10,0.268,False,h1_chunk_000,,,
4215,136.0,1,8,0.8716,False,h1_chunk_000,True,True,
4215,140.0,0,20,0.2775,False,h1_chunk_000,,,
4215,110.0,1,20,0.796,False,h1_chunk_000,True,False,
4215,109.0,1,10,0.2272,False,h1_chunk_000,,,
4215,113.0,1,10,0.2167,False,h1_chunk_000,,,
4225,109.0,1,10,0.701,False,h1_chunk_000,True,False,
4225,143.0,1,10,0.3346,False,h1_chunk_000,,,
4225,145.0,1,11,0.3386,False,h1_chunk_000,,,
4225,141.0,1,8,0.9126,False,h1_chunk_000,True,True,
4225,101.0,1,36,0.2368,False,h1_chunk_000,,,
4225,136.0,1,20,0.7602,False,h1_chunk_000,True,False,
4235,158.0,1,10,0.1758,False,h1_chunk_000,,,
4235,131.0,1,11,0.263,False,h1_chunk_000,,,
4235,140.0,0,8,0.6827,False,h1_chunk_000,,,
4235,109.0,1,23,0.4099,False,h1_chunk_000,,,
4235,138.0,1,23,0.1446,False,h1_chunk_000,,,
4235,128.0,1,10,0.3047,False,h1_chunk_000,,,
4235,103.0,0,24,0.4539,False,h1_chunk_000,,,
4235,108.0,1,20,0.9304,False,h1_chunk_000,True,False,
4235,129.0,1,28,0.4794,False,h1_chunk_000,,,
4235,106.0,1,20,0.7026,False,h1_chunk_000,True,False,
4235,107.0,1,-1,0.2608,True,h1_chunk_000,,,
4245,156.0,1,8,0.9336,False,h1_chunk_000,True,True,35.0
4245,108.0,1,10,0.2477,False,h1_chunk_000,,,
4245,155.0,1,14,0.2799,False,h1_chunk_000,,,
4245,107.0,1,24,0.3273,False,h1_chunk_000,,,
4245,126.0,1,36,0.2241,False,h1_chunk_000,,,
4245,110.0,0,20,0.5901,False,h1_chunk_000,,,
4245,127.0,1,29,0.5558,False,h1_chunk_000,,,
4250,164.0,1,10,0.3379,False,h1_chunk_000,,,
4250,146.0,1,8,0.8575,False,h1_chunk_000,True,True,30.0
4250,104.0,1,23,0.478,False,h1_chunk_000,,,
4250,115.0,1,20,0.5386,False,h1_chunk_000,,,
4250,109.0,1,10,0.4982,False,h1_chunk_000,,,
4250,129.0,1,30,0.4571,False,h1_chunk_000,,,
4250,126.0,1,30,0.4941,False,h1_chunk_000,,,
4255,157.0,0,10,0.5239,False,h1_chunk_000,,,
4255,103.0,1,10,0.4304,False,h1_chunk_000,,,
